CODGEO;LIBGEO;ZE2010;LIBZE2010;DEP;REG;REG2016
09305;Tabre;7301;Foix - Pamiers;09;73;76
09306;Tarascon-sur-Ariège;7301;Foix - Pamiers;09;73;76
09307;Taurignan-Castet;7302;Saint-Girons;09;73;76
09308;Taurignan-Vieux;7302;Saint-Girons;09;73;76
09309;Teilhet;7301;Foix - Pamiers;09;73;76
09310;Thouars-sur-Arize;0061;Toulouse;09;73;76
09311;Tignac;7301;Foix - Pamiers;09;73;76
09312;La Tour-du-Crieu;7301;Foix - Pamiers;09;73;76
09313;Tourtouse;0061;Toulouse;09;73;76
09314;Tourtrol;7301;Foix - Pamiers;09;73;76
09315;Trémoulet;7301;Foix - Pamiers;09;73;76
09316;Troye-d'Ariège;7301;Foix - Pamiers;09;73;76
09317;Uchentein;7302;Saint-Girons;09;73;76
09318;Unac;7301;Foix - Pamiers;09;73;76
09319;Unzent;7301;Foix - Pamiers;09;73;76
09320;Urs;7301;Foix - Pamiers;09;73;76
09321;Ussat;7301;Foix - Pamiers;09;73;76
09322;Ustou;7302;Saint-Girons;09;73;76
09323;Vals;7301;Foix - Pamiers;09;73;76
09324;Varilhes;7301;Foix - Pamiers;09;73;76
09325;Vaychis;7301;Foix - Pamiers;09;73;76
09326;Vèbre;7301;Foix - Pamiers;09;73;76
09327;Ventenac;7301;Foix - Pamiers;09;73;76
09328;Verdun;7301;Foix - Pamiers;09;73;76
09329;Vernajoul;7301;Foix - Pamiers;09;73;76
09330;Vernaux;7301;Foix - Pamiers;09;73;76
09331;Le Vernet;7301;Foix - Pamiers;09;73;76
09332;Verniolle;7301;Foix - Pamiers;09;73;76
09334;Vicdessos;7301;Foix - Pamiers;09;73;76
09335;Villeneuve;7302;Saint-Girons;09;73;76
09336;Villeneuve-d'Olmes;7301;Foix - Pamiers;09;73;76
09338;Villeneuve-du-Latou;0061;Toulouse;09;73;76
09339;Villeneuve-du-Paréage;7301;Foix - Pamiers;09;73;76
09340;Vira;7301;Foix - Pamiers;09;73;76
09341;Viviès;7301;Foix - Pamiers;09;73;76
09342;Sainte-Suzanne;0061;Toulouse;09;73;76
10002;Ailleville;2102;Troyes;10;21;44
10003;Aix-en-Othe;2102;Troyes;10;21;44
10004;Allibaudières;2102;Troyes;10;21;44
10005;Amance;2102;Troyes;10;21;44
10006;Arcis-sur-Aube;2102;Troyes;10;21;44
10007;Arconville;2102;Troyes;10;21;44
10008;Argançon;2102;Troyes;10;21;44
10009;Arrelles;2102;Troyes;10;21;44
10010;Arrembécourt;2102;Troyes;10;21;44
10011;Arrentières;2102;Troyes;10;21;44
10012;Arsonval;2102;Troyes;10;21;44
10013;Assenay;2102;Troyes;10;21;44
10014;Assencières;2102;Troyes;10;21;44
10015;Aubeterre;2102;Troyes;10;21;44
10017;Aulnay;2102;Troyes;10;21;44
10018;Auxon;2102;Troyes;10;21;44
10019;Val-d'Auzon;2102;Troyes;10;21;44
10020;Avant-lès-Marcilly;2102;Troyes;10;21;44
10021;Avant-lès-Ramerupt;2102;Troyes;10;21;44
10022;Avirey-Lingey;2102;Troyes;10;21;44
10023;Avon-la-Pèze;2102;Troyes;10;21;44
10024;Avreuil;2102;Troyes;10;21;44
10025;Bagneux-la-Fosse;2102;Troyes;10;21;44
10026;Bailly-le-Franc;2107;Vitry-le-François - Saint-Dizier;10;21;44
10027;Balignicourt;2102;Troyes;10;21;44
10028;Balnot-la-Grange;2102;Troyes;10;21;44
10029;Balnot-sur-Laignes;2102;Troyes;10;21;44
10030;Barberey-Saint-Sulpice;2102;Troyes;10;21;44
10031;Barbuise;2102;Troyes;10;21;44
10032;Baroville;2102;Troyes;10;21;44
10033;Bar-sur-Aube;2102;Troyes;10;21;44
10034;Bar-sur-Seine;2102;Troyes;10;21;44
10035;Bayel;2102;Troyes;10;21;44
10037;Bercenay-en-Othe;2102;Troyes;10;21;44
10038;Bercenay-le-Hayer;2102;Troyes;10;21;44
10039;Bergères;2102;Troyes;10;21;44
10040;Bernon;2102;Troyes;10;21;44
10041;Bertignolles;2102;Troyes;10;21;44
10042;Bérulle;2102;Troyes;10;21;44
10043;Bessy;2102;Troyes;10;21;44
10044;Bétignicourt;2102;Troyes;10;21;44
10045;Beurey;2102;Troyes;10;21;44
10046;Blaincourt-sur-Aube;2102;Troyes;10;21;44
10047;Blignicourt;2102;Troyes;10;21;44
10048;Bligny;2102;Troyes;10;21;44
10049;Les Bordes-Aumont;2102;Troyes;10;21;44
10050;Bossancourt;2102;Troyes;10;21;44
10051;Bouilly;2102;Troyes;10;21;44
10052;Boulages;2102;Troyes;10;21;44
10053;Bouranton;2102;Troyes;10;21;44
10054;Bourdenay;2102;Troyes;10;21;44
10055;Bourguignons;2102;Troyes;10;21;44
10056;Bouy-Luxembourg;2102;Troyes;10;21;44
10057;Bouy-sur-Orvin;2102;Troyes;10;21;44
10058;Bragelogne-Beauvoir;2102;Troyes;10;21;44
10059;Braux;2102;Troyes;10;21;44
10060;Bréviandes;2102;Troyes;10;21;44
10061;Brévonnes;2102;Troyes;10;21;44
10062;Briel-sur-Barse;2102;Troyes;10;21;44
10063;Brienne-la-Vieille;2102;Troyes;10;21;44
10064;Brienne-le-Château;2102;Troyes;10;21;44
10065;Brillecourt;2102;Troyes;10;21;44
10066;Bucey-en-Othe;2102;Troyes;10;21;44
10067;Buchères;2102;Troyes;10;21;44
10068;Buxeuil;2102;Troyes;10;21;44
10069;Buxières-sur-Arce;2102;Troyes;10;21;44
10070;Celles-sur-Ource;2102;Troyes;10;21;44
10071;Chacenay;2102;Troyes;10;21;44
10072;La Chaise;2102;Troyes;10;21;44
10073;Chalette-sur-Voire;2102;Troyes;10;21;44
10074;Chamoy;2102;Troyes;10;21;44
10075;Champfleury;2102;Troyes;10;21;44
10076;Champignol-lez-Mondeville;2102;Troyes;10;21;44
10077;Champigny-sur-Aube;2102;Troyes;10;21;44
10078;Champ-sur-Barse;2102;Troyes;10;21;44
10079;Channes;2102;Troyes;10;21;44
10080;Chaource;2102;Troyes;10;21;44
10081;La Chapelle-Saint-Luc;2102;Troyes;10;21;44
10082;Chapelle-Vallon;2102;Troyes;10;21;44
10083;Chappes;2102;Troyes;10;21;44
10084;Charmont-sous-Barbuise;2102;Troyes;10;21;44
10085;Charmoy;2102;Troyes;10;21;44
10086;Charny-le-Bachot;2102;Troyes;10;21;44
10087;Chaserey;2102;Troyes;10;21;44
10089;Châtres;2102;Troyes;10;21;44
10090;Chauchigny;2102;Troyes;10;21;44
10091;Chaudrey;2102;Troyes;10;21;44
10092;Chauffour-lès-Bailly;2102;Troyes;10;21;44
10093;Chaumesnil;2102;Troyes;10;21;44
10094;Chavanges;2102;Troyes;10;21;44
10095;Le Chêne;2102;Troyes;10;21;44
10096;Chennegy;2102;Troyes;10;21;44
10097;Chervey;2102;Troyes;10;21;44
10098;Chesley;2102;Troyes;10;21;44
10099;Chessy-les-Prés;2102;Troyes;10;21;44
10100;Clérey;2102;Troyes;10;21;44
10101;Coclois;2102;Troyes;10;21;44
10102;Colombé-la-Fosse;2102;Troyes;10;21;44
10103;Colombé-le-Sec;2102;Troyes;10;21;44
10104;Cormost;2102;Troyes;10;21;44
10105;Courcelles-sur-Voire;2102;Troyes;10;21;44
10106;Courceroy;2102;Troyes;10;21;44
10107;Coursan-en-Othe;2102;Troyes;10;21;44
10108;Courtaoult;2102;Troyes;10;21;44
10109;Courtenot;2102;Troyes;10;21;44
10110;Courteranges;2102;Troyes;10;21;44
10111;Courteron;2102;Troyes;10;21;44
10112;Coussegrey;2102;Troyes;10;21;44
10113;Couvignon;2102;Troyes;10;21;44
10114;Crancey;2102;Troyes;10;21;44
10115;Creney-près-Troyes;2102;Troyes;10;21;44
10116;Crésantignes;2102;Troyes;10;21;44
10117;Crespy-le-Neuf;2102;Troyes;10;21;44
10118;Les Croûtes;2102;Troyes;10;21;44
10119;Cunfin;2102;Troyes;10;21;44
10120;Cussangy;2102;Troyes;10;21;44
10121;Dampierre;2102;Troyes;10;21;44
10122;Davrey;2102;Troyes;10;21;44
10123;Dienville;2102;Troyes;10;21;44
10124;Dierrey-Saint-Julien;2102;Troyes;10;21;44
10125;Dierrey-Saint-Pierre;2102;Troyes;10;21;44
10126;Dolancourt;2102;Troyes;10;21;44
10127;Dommartin-le-Coq;2102;Troyes;10;21;44
10128;Donnement;2102;Troyes;10;21;44
10129;Dosches;2102;Troyes;10;21;44
10130;Dosnon;2102;Troyes;10;21;44
10131;Droupt-Saint-Basle;2102;Troyes;10;21;44
10132;Droupt-Sainte-Marie;2102;Troyes;10;21;44
10133;Eaux-Puiseaux;2102;Troyes;10;21;44
10134;Échemines;2102;Troyes;10;21;44
10135;Éclance;2102;Troyes;10;21;44
10136;Éguilly-sous-Bois;2102;Troyes;10;21;44
10137;Engente;2102;Troyes;10;21;44
10138;Épagne;2102;Troyes;10;21;44
10139;Épothémont;2102;Troyes;10;21;44
10140;Ervy-le-Châtel;2102;Troyes;10;21;44
10141;Essoyes;2102;Troyes;10;21;44
10142;Estissac;2102;Troyes;10;21;44
10143;Étourvy;2102;Troyes;10;21;44
10144;Étrelles-sur-Aube;2102;Troyes;10;21;44
10145;Faux-Villecerf;2102;Troyes;10;21;44
10146;Fay-lès-Marcilly;2102;Troyes;10;21;44
10147;Fays-la-Chapelle;2102;Troyes;10;21;44
10148;Ferreux-Quincey;2102;Troyes;10;21;44
10149;Feuges;2102;Troyes;10;21;44
10150;Fontaine;2102;Troyes;10;21;44
10151;Fontaine-les-Grès;2102;Troyes;10;21;44
10153;Fontaine-Mâcon;2102;Troyes;10;21;44
10154;Fontenay-de-Bossery;2102;Troyes;10;21;44
10155;Fontette;2102;Troyes;10;21;44
10156;Fontvannes;2102;Troyes;10;21;44
10157;La Fosse-Corduan;2102;Troyes;10;21;44
10158;Fouchères;2102;Troyes;10;21;44
10159;Fralignes;2102;Troyes;10;21;44
10160;Fravaux;2102;Troyes;10;21;44
10161;Fresnay;2102;Troyes;10;21;44
10162;Fresnoy-le-Château;2102;Troyes;10;21;44
10163;Fuligny;2102;Troyes;10;21;44
10164;Gélannes;2102;Troyes;10;21;44
10165;Géraudot;2102;Troyes;10;21;44
10166;Les Grandes-Chapelles;2102;Troyes;10;21;44
10167;Grandville;2102;Troyes;10;21;44
10168;Les Granges;2102;Troyes;10;21;44
10169;Gumery;2102;Troyes;10;21;44
10170;Gyé-sur-Seine;2102;Troyes;10;21;44
10171;Hampigny;2102;Troyes;10;21;44
10172;Herbisse;2102;Troyes;10;21;44
10173;Isle-Aumont;2102;Troyes;10;21;44
10174;Isle-Aubigny;2102;Troyes;10;21;44
10175;Jasseines;2102;Troyes;10;21;44
10176;Jaucourt;2102;Troyes;10;21;44
10177;Javernant;2102;Troyes;10;21;44
10178;Jessains;2102;Troyes;10;21;44
10179;Jeugny;2102;Troyes;10;21;44
10180;Joncreuil;2102;Troyes;10;21;44
10181;Jully-sur-Sarce;2102;Troyes;10;21;44
10182;Juvancourt;2102;Troyes;10;21;44
10183;Juvanzé;2102;Troyes;10;21;44
10184;Juzanvigny;2102;Troyes;10;21;44
10185;Lagesse;2102;Troyes;10;21;44
10186;Laines-aux-Bois;2102;Troyes;10;21;44
10187;Landreville;2102;Troyes;10;21;44
10188;Lantages;2102;Troyes;10;21;44
10189;Lassicourt;2102;Troyes;10;21;44
10190;Laubressel;2102;Troyes;10;21;44
10191;Lavau;2102;Troyes;10;21;44
10192;Lentilles;2102;Troyes;10;21;44
10193;Lesmont;2102;Troyes;10;21;44
10194;Lévigny;2102;Troyes;10;21;44
10195;Lhuître;2102;Troyes;10;21;44
10196;Lignières;2102;Troyes;10;21;44
10197;Lignol-le-Château;2102;Troyes;10;21;44
10198;Lirey;2102;Troyes;10;21;44
10199;Loches-sur-Ource;2102;Troyes;10;21;44
10200;La Loge-aux-Chèvres;2102;Troyes;10;21;44
10201;La Loge-Pomblin;2102;Troyes;10;21;44
10202;Les Loges-Margueron;2102;Troyes;10;21;44
10203;Longchamp-sur-Aujon;2102;Troyes;10;21;44
10204;Longeville-sur-Mogne;2102;Troyes;10;21;44
10205;Longpré-le-Sec;2102;Troyes;10;21;44
10206;Longsols;2102;Troyes;10;21;44
10207;Longueville-sur-Aube;2102;Troyes;10;21;44
10208;La Louptière-Thénard;2102;Troyes;10;21;44
10209;Lusigny-sur-Barse;2102;Troyes;10;21;44
10210;Luyères;2102;Troyes;10;21;44
10211;Macey;2102;Troyes;10;21;44
10212;Machy;2102;Troyes;10;21;44
10213;Magnant;2102;Troyes;10;21;44
10214;Magnicourt;2102;Troyes;10;21;44
10215;Magny-Fouchard;2102;Troyes;10;21;44
10216;Mailly-le-Camp;2102;Troyes;10;21;44
10217;Maison-des-Champs;2102;Troyes;10;21;44
10218;Maisons-lès-Chaource;2102;Troyes;10;21;44
10219;Maisons-lès-Soulaines;2102;Troyes;10;21;44
10220;Maizières-la-Grande-Paroisse;2102;Troyes;10;21;44
10221;Maizières-lès-Brienne;2102;Troyes;10;21;44
10222;Maraye-en-Othe;2102;Troyes;10;21;44
10223;Marcilly-le-Hayer;2102;Troyes;10;21;44
10224;Marigny-le-Châtel;2102;Troyes;10;21;44
10225;Marnay-sur-Seine;2102;Troyes;10;21;44
10226;Marolles-lès-Bailly;2102;Troyes;10;21;44
10227;Marolles-sous-Lignières;2102;Troyes;10;21;44
10228;Mathaux;2102;Troyes;10;21;44
10229;Maupas;2102;Troyes;10;21;44
10230;Mergey;2102;Troyes;10;21;44
10231;Le Mériot;2102;Troyes;10;21;44
10232;Merrey-sur-Arce;2102;Troyes;10;21;44
10233;Méry-sur-Seine;2102;Troyes;10;21;44
10234;Mesgrigny;2102;Troyes;10;21;44
10235;Mesnil-la-Comtesse;2102;Troyes;10;21;44
10236;Mesnil-Lettre;2102;Troyes;10;21;44
10237;Mesnil-Saint-Loup;2102;Troyes;10;21;44
10238;Mesnil-Saint-Père;2102;Troyes;10;21;44
10239;Mesnil-Sellières;2102;Troyes;10;21;44
10240;Messon;2102;Troyes;10;21;44
10241;Metz-Robert;2102;Troyes;10;21;44
10242;Meurville;2102;Troyes;10;21;44
10243;Molins-sur-Aube;2102;Troyes;10;21;44
10245;Montaulin;2102;Troyes;10;21;44
10246;Montceaux-lès-Vaudes;2102;Troyes;10;21;44
10247;Montfey;2102;Troyes;10;21;44
10248;Montgueux;2102;Troyes;10;21;44
10249;Montiéramey;2102;Troyes;10;21;44
10250;Montier-en-l'Isle;2102;Troyes;10;21;44
10251;Montigny-les-Monts;2102;Troyes;10;21;44
10252;Montmartin-le-Haut;2102;Troyes;10;21;44
10253;Montmorency-Beaufort;2102;Troyes;10;21;44
10254;Montpothier;2102;Troyes;10;21;44
10255;Montreuil-sur-Barse;2102;Troyes;10;21;44
10256;Montsuzain;2102;Troyes;10;21;44
10257;Morembert;2102;Troyes;10;21;44
10258;Morvilliers;2102;Troyes;10;21;44
10259;La Motte-Tilly;2102;Troyes;10;21;44
10260;Moussey;2102;Troyes;10;21;44
10261;Mussy-sur-Seine;2102;Troyes;10;21;44
10262;Neuville-sur-Seine;2102;Troyes;10;21;44
10263;Neuville-sur-Vanne;2102;Troyes;10;21;44
10264;Noé-les-Mallets;2102;Troyes;10;21;44
10265;Les Noës-près-Troyes;2102;Troyes;10;21;44
10266;Nogent-en-Othe;2102;Troyes;10;21;44
10267;Nogent-sur-Aube;2102;Troyes;10;21;44
10268;Nogent-sur-Seine;2102;Troyes;10;21;44
10269;Nozay;2102;Troyes;10;21;44
10270;Onjon;2102;Troyes;10;21;44
10271;Origny-le-Sec;2102;Troyes;10;21;44
10272;Ormes;2102;Troyes;10;21;44
10273;Ortillon;2102;Troyes;10;21;44
10274;Orvilliers-Saint-Julien;2102;Troyes;10;21;44
10275;Ossey-les-Trois-Maisons;2102;Troyes;10;21;44
10276;Paisy-Cosdon;2102;Troyes;10;21;44
10277;Palis;2102;Troyes;10;21;44
10278;Pargues;2102;Troyes;10;21;44
10279;Pars-lès-Chavanges;2107;Vitry-le-François - Saint-Dizier;10;21;44
10280;Pars-lès-Romilly;2102;Troyes;10;21;44
10281;Le Pavillon-Sainte-Julie;2102;Troyes;10;21;44
10282;Payns;2102;Troyes;10;21;44
10283;Pel-et-Der;2102;Troyes;10;21;44
10284;Périgny-la-Rose;2102;Troyes;10;21;44
10285;Perthes-lès-Brienne;2102;Troyes;10;21;44
10286;Petit-Mesnil;2102;Troyes;10;21;44
10287;Piney;2102;Troyes;10;21;44
10288;Plaines-Saint-Lange;2102;Troyes;10;21;44
10289;Plancy-l'Abbaye;2102;Troyes;10;21;44
10290;Planty;2102;Troyes;10;21;44
10291;Plessis-Barbuise;2102;Troyes;10;21;44
10293;Poivres;2102;Troyes;10;21;44
10294;Poligny;2102;Troyes;10;21;44
10295;Polisot;2102;Troyes;10;21;44
10296;Polisy;2102;Troyes;10;21;44
10297;Pont-Sainte-Marie;2102;Troyes;10;21;44
10298;Pont-sur-Seine;2102;Troyes;10;21;44
10299;Pouan-les-Vallées;2102;Troyes;10;21;44
10300;Pougy;2102;Troyes;10;21;44
10301;Pouy-sur-Vannes;2102;Troyes;10;21;44
10302;Praslin;2102;Troyes;10;21;44
10303;Précy-Notre-Dame;2102;Troyes;10;21;44
10304;Précy-Saint-Martin;2102;Troyes;10;21;44
10305;Prémierfait;2102;Troyes;10;21;44
10306;Proverville;2102;Troyes;10;21;44
10307;Prugny;2102;Troyes;10;21;44
10308;Prunay-Belleville;2102;Troyes;10;21;44
10309;Prusy;2102;Troyes;10;21;44
10310;Puits-et-Nuisement;2102;Troyes;10;21;44
10312;Racines;2102;Troyes;10;21;44
10313;Radonvilliers;2102;Troyes;10;21;44
10314;Ramerupt;2102;Troyes;10;21;44
10315;Rances;2102;Troyes;10;21;44
10316;Rhèges;2102;Troyes;10;21;44
10317;Les Riceys;2102;Troyes;10;21;44
10318;Rigny-la-Nonneuse;2102;Troyes;10;21;44
10319;Rigny-le-Ferron;2102;Troyes;10;21;44
10320;Rilly-Sainte-Syre;2102;Troyes;10;21;44
10321;La Rivière-de-Corps;2102;Troyes;10;21;44
10323;Romilly-sur-Seine;2102;Troyes;10;21;44
10324;Roncenay;2102;Troyes;10;21;44
10325;Rosières-près-Troyes;2102;Troyes;10;21;44
10326;Rosnay-l'Hôpital;2102;Troyes;10;21;44
10327;La Rothière;2102;Troyes;10;21;44
10328;Rouilly-Sacey;2102;Troyes;10;21;44
10329;Rouilly-Saint-Loup;2102;Troyes;10;21;44
10330;Rouvres-les-Vignes;2102;Troyes;10;21;44
10331;Rumilly-lès-Vaudes;2102;Troyes;10;21;44
10332;Ruvigny;2102;Troyes;10;21;44
10333;Saint-André-les-Vergers;2102;Troyes;10;21;44
10334;Saint-Aubin;2102;Troyes;10;21;44
10335;Saint-Benoist-sur-Vanne;2102;Troyes;10;21;44
10336;Saint-Benoît-sur-Seine;2102;Troyes;10;21;44
10337;Saint-Christophe-Dodinicourt;2102;Troyes;10;21;44
10338;Saint-Étienne-sous-Barbuise;2102;Troyes;10;21;44
10339;Saint-Flavy;2102;Troyes;10;21;44
10340;Saint-Germain;2102;Troyes;10;21;44
10341;Saint-Hilaire-sous-Romilly;2102;Troyes;10;21;44
10342;Saint-Jean-de-Bonneval;2102;Troyes;10;21;44
10343;Saint-Julien-les-Villas;2102;Troyes;10;21;44
10344;Saint-Léger-près-Troyes;2102;Troyes;10;21;44
10345;Saint-Léger-sous-Brienne;2102;Troyes;10;21;44
10346;Saint-Léger-sous-Margerie;2107;Vitry-le-François - Saint-Dizier;10;21;44
10347;Saint-Loup-de-Buffigny;2102;Troyes;10;21;44
10348;Saint-Lupien;2102;Troyes;10;21;44
10349;Saint-Lyé;2102;Troyes;10;21;44
10350;Saint-Mards-en-Othe;2102;Troyes;10;21;44
10351;Saint-Martin-de-Bossenay;2102;Troyes;10;21;44
10352;Sainte-Maure;2102;Troyes;10;21;44
10353;Saint-Mesmin;2102;Troyes;10;21;44
10354;Saint-Nabord-sur-Aube;2102;Troyes;10;21;44
10355;Saint-Nicolas-la-Chapelle;2102;Troyes;10;21;44
10356;Saint-Oulph;2102;Troyes;10;21;44
10357;Saint-Parres-aux-Tertres;2102;Troyes;10;21;44
10358;Saint-Parres-lès-Vaudes;2102;Troyes;10;21;44
10359;Saint-Phal;2102;Troyes;10;21;44
10360;Saint-Pouange;2102;Troyes;10;21;44
10361;Saint-Remy-sous-Barbuise;2102;Troyes;10;21;44
10362;Sainte-Savine;2102;Troyes;10;21;44
10363;Saint-Thibault;2102;Troyes;10;21;44
10364;Saint-Usage;2102;Troyes;10;21;44
10365;Salon;2102;Troyes;10;21;44
10366;Saulcy;2102;Troyes;10;21;44
10367;La Saulsotte;2102;Troyes;10;21;44
10368;Savières;2102;Troyes;10;21;44
10369;Semoine;2102;Troyes;10;21;44
10370;Soligny-les-Étangs;2102;Troyes;10;21;44
10371;Sommeval;2102;Troyes;10;21;44
10372;Soulaines-Dhuys;2102;Troyes;10;21;44
10373;Souligny;2102;Troyes;10;21;44
10374;Spoy;2102;Troyes;10;21;44
10375;Thennelières;2102;Troyes;10;21;44
10376;Thieffrain;2102;Troyes;10;21;44
10377;Thil;2102;Troyes;10;21;44
10378;Thors;2102;Troyes;10;21;44
10379;Torcy-le-Grand;2102;Troyes;10;21;44
10380;Torcy-le-Petit;2102;Troyes;10;21;44
10381;Torvilliers;2102;Troyes;10;21;44
10382;Traînel;2102;Troyes;10;21;44
10383;Trancault;2102;Troyes;10;21;44
10384;Trannes;2102;Troyes;10;21;44
10386;Trouans;2102;Troyes;10;21;44
10387;Troyes;2102;Troyes;10;21;44
10388;Turgy;2102;Troyes;10;21;44
10389;Unienville;2102;Troyes;10;21;44
10390;Urville;2102;Troyes;10;21;44
